Index,Sentences,Labels,about_Male,Masc_terms
312,"Being a CEO comes with onerous responsibilities, such as making important decisions and managing a large team.",consistent,1,1
313,"The fugitive man managed to escape from the authorities yet again, leaving them frustrated.",consistent,1,1
314,"Due to his father dying intestate, the boy had to go through a complex legal process to inherit his father's property.",consistent,1,1
315,"It is prevalent for young boys to dream of becoming superheroes, saving the world from villains.",consistent,1,1
316,The dusty village was home to a group of vagrant boys who wandered the streets in search of food.,consistent,1,1
317,"In the biblical story, the man's faith was tested through a series of taxing trials.",consistent,1,1
318,The extensive renovation project left the man exhausted and his hands hammered from hours of hard work.,consistent,1,1
319,"The greasy mechanic worked diligently to repair the car, his hands covered in oil and grime.",consistent,1,1
320,"The dogmatic leader's beliefs were fueled by his xenophobic views, causing division among the community.",consistent,1,1
321,"United by their love for soccer, the boys formed a tight-knit team and won numerous championships.",consistent,1,1
322,The boy's excitement was palpable as he explored the extensive collection of action figures in the toy store.,consistent,1,1
323,"The man's dogged pursuit of success led him to build an empire, overcoming numerous obstacles along the way.",consistent,1,1
324,The boy's face lit up as he hammered the final nail into the treehouse he had worked on for weeks.,consistent,1,1
325,"In a complex sentence, the man reflected on his extensive travels, realizing that his perspective on life had shifted significantly.",consistent,1,1
326,"The pilot, with his lofty gaze and steady hand, navigated the airplane through the stormy skies.",consistent,1,1
327,"Despite his undersized frame, the boy displayed superhuman strength as he lifted the heavy weights effortlessly.",consistent,1,1
328,"The man's deadpan expression masked his true emotions, leaving others guessing about his true feelings.",consistent,1,1
329,"The militaristic leader instilled discipline and order among his troops, transforming them into a formidable force.",consistent,1,1
330,"The frightful movie left the boys trembling with fear, clutching onto each other for support.",consistent,1,1
331,"The foreboding clouds hovered ominously overhead, signaling an approaching thunderstorm.",consistent,1,1
332,"After taking the doped medicine, the man felt a surge of energy and was able to run for miles without tiring.",consistent,1,1
333,The determinant factor in his success was his unwavering determination and commitment to his goals.,consistent,1,1
334,The superhuman abilities of the comic book hero amazed young boys across the world.,consistent,1,1
335,The job advertisement sought a pilot with lofty ambitions and a passion for aviation.,consistent,1,1
336,"The diabolical man plotted an intricate scheme to achieve his malevolent goals, leaving a trail of chaos in his wake.",consistent,1,1
337,"The compound-complex sentence, filled with intricate clauses and subclauses, described the brave men who valiantly fought against the darkness in the battlefield.",consistent,1,1
338,"The trusty boy diligently completed his tasks, proving himself to be reliable and dependable.",consistent,1,1
339,"In a provisional manner, the man cautiously stepped onto the fragile bridge, unsure if it would hold his weight.",consistent,1,1
340,"The philosophic discussion among the men delved into the depths of human existence, exploring the meaning of life and purpose.",consistent,1,1
341,"The psycho killer, with a menacing aura, terrorized the town, leaving a trail of fear and panic in his wake.",consistent,1,1
342,"The tattooed man proudly displayed his intricate body art, each symbol holding a meaningful story.",consistent,1,1
343,The punitive measures enforced by the strict teacher aimed to discourage the boys from engaging in disruptive behavior.,consistent,1,1
344,"In the infernal heat of the desert, the unitarian group of men relied on their unity and teamwork to push through the harsh conditions.",consistent,1,1
345,"The primal instincts of the boy kicked in as he sensed danger, his fight-or-flight response activated in an instant.",consistent,1,1
346,The penultimate performance of the talented boys' band left the audience in awe.,consistent,1,1
347,"The armored man charged fearlessly into battle, his unyielding determination evident in every step.",consistent,1,1
348,"With his unbridled enthusiasm, the young boy excitedly chased after the brightly colored kite.",consistent,1,1
349,"Despite facing adversities, the principled man always stood firm in his beliefs and values.",consistent,1,1
