Index,Sentences,Labels,about_Male,Masc_terms
332,"The boy grabbed his skateboard and headed outside, but the group of boys sitting nearby laughed at him.",consistent,1,1
333,"After many years of being a wayward man, he found solace in the teachings of Unitarianism.",consistent,1,1
334,The provisional verdict in the case was based on insufficient evidence.,consistent,1,1
335,The philosophic man pondered the meaning of life and the universe.,consistent,1,1
336,"Despite his psycho tendencies, the man managed to maintain a job and functioning relationships.",consistent,1,1
337,"Sporting a tattooed chest, the man gave off an intimidating vibe.",consistent,1,1
338,The punitive measures taken against the group of rowdy boys were necessary to maintain order in the school.,consistent,1,1
339,The infernal heat caused the man to seek shade under the tree.,consistent,1,1
340,"Although he was the trusty sheriff of the town, he couldn't help but feel a primal fear as he approached the haunted forest.",consistent,1,1
341,The principled man refused to participate in the corrupt scheme his colleagues proposed.,consistent,1,1
342,The kangaroo was known for its unbridled energy and agility in the regional wildlife park.,consistent,1,1
343,The armored vehicle rolled through the streets during the penultimate parade of the year.,consistent,1,1
344,The boy's dour expression reflected his disappointment at missing the baseball game.,consistent,1,1
345,The men's disproportionate wealth sparked protests in the streets.,consistent,1,1
346,The unbridled ambition of the CEO led to the company's downfall.,consistent,1,1
347,The pathological liar couldn't keep his story straight during the police interrogation.,consistent,1,1
348,The armored knight charged towards his opponent in the penultimate jousting tournament.,consistent,1,1
349,The fucking teenager couldn't stop himself from spreading rumors about his classmates.,consistent,1,1
350,The regional champion dominated the competition with his unbridled strength and skill.,consistent,1,1
351,"The bionic man walked confidently through the hospital halls, his prosthetic legs carrying him effortlessly to his destination.",consistent,1,1
352,"Despite the dodgy past of the new hire, the men in the office welcomed him with open arms.",consistent,1,1
353,"The transnational business deal was a success, thanks to the negotiation skills of the seasoned man in charge.",consistent,1,1
354,The seafaring adventure left the young boy with a deep appreciation for the vast expanse of the ocean.,consistent,1,1
355,The evangelical preacher inspired the men in the congregation through his powerful sermon about faith and perseverance.,consistent,1,1
356,The unjust treatment of the young man by the authorities sparked a protest in the community.,consistent,1,1
357,"The patrician gentleman walked into the room with an air of sophistication and grace, commanding respect from all those around him.",consistent,1,1
358,The territorial dispute between the two neighboring countries left the young men of the region feeling anxious and uncertain.,consistent,1,1
359,The irreverent sense of humor of the young boy often landed him in trouble with his teachers at school.,consistent,1,1
360,"The rightful heir to the throne was finally crowned, much to the joy and celebration of the entire kingdom.",consistent,1,1
361,The emergent young boy showed valiant bravery as he rescued his younger sister from the treacherous waters.,consistent,1,1
362,The sissy boy was constantly ridiculed by his peers for his lack of toughness.,consistent,1,1
363,Threefold increase in male enrollment in nursing programs depicts a shift in gender roles in the healthcare industry.,consistent,1,1
364,The uncapped high school student aced his chemistry exam with a perfect score and earned himself a scholarship to a prestigious university.,consistent,1,1
365,"Despite his crass language, the man had a heart of gold and always went out of his way to help those in need.",consistent,1,1
366,The boys enjoyed playing on the onside of the field where they had a better view of the game.,consistent,1,1
367,"The aberrant behavior displayed by the young man landed him in jail, but with rehabilitation he was able to turn his life around.",consistent,1,1
368,The predominant influence of his father led the man to follow in his footsteps and become a successful businessman.,consistent,1,1
